2005/03/07,07Mar2005,1.3197
2005/03/08,08Mar2005,1.3246
2005/03/09,09Mar2005,1.3346
2005/03/10,10Mar2005,1.3409
2005/03/11,11Mar2005,1.3416
2005/03/14,14Mar2005,1.3372
2005/03/15,15Mar2005,1.3383
2005/03/16,16Mar2005,1.3373
2005/03/17,17Mar2005,1.3378
2005/03/18,18Mar2005,1.3279
2005/03/21,21Mar2005,1.3199
2005/03/22,22Mar2005,1.3175
2005/03/23,23Mar2005,1.3050
2005/03/24,24Mar2005,1.2982
2005/03/25,25Mar2005,1.2982
2005/03/28,28Mar2005,1.2982
2005/03/29,29Mar2005,1.2926
2005/03/30,30Mar2005,1.2943
2005/03/31,31Mar2005,1.2964
2005/04/01,01Apr2005,1.2959
2005/04/04,04Apr2005,1.2883
2005/04/05,05Apr2005,1.2810
2005/04/06,06Apr2005,1.2860
2005/04/07,07Apr2005,1.2923
2005/04/08,08Apr2005,1.2819
2005/04/11,11Apr2005,1.2971
2005/04/12,12Apr2005,1.2985
2005/04/13,13Apr2005,1.2922
2005/04/14,14Apr2005,1.2820
2005/04/15,15Apr2005,1.2868
2005/04/18,18Apr2005,1.2967
2005/04/19,19Apr2005,1.2996
2005/04/20,20Apr2005,1.3049
2005/04/21,21Apr2005,1.3058
2005/04/22,22Apr2005,1.3077
2005/04/25,25Apr2005,1.2966
2005/04/26,26Apr2005,1.2981
2005/04/27,27Apr2005,1.2920
2005/04/28,28Apr2005,1.2905
2005/04/29,29Apr2005,1.2957
2005/05/02,02May2005,1.2863
2005/05/03,03May2005,1.2856
2005/05/04,04May2005,1.2953
2005/05/05,05May2005,1.2954
2005/05/06,06May2005,1.2947
2005/05/09,09May2005,1.2824
2005/05/10,10May2005,1.2854
2005/05/11,11May2005,1.2882
2005/05/12,12May2005,1.2771
2005/05/13,13May2005,1.2635
2005/05/16,16May2005,1.2616
2005/05/17,17May2005,1.2636
2005/05/18,18May2005,1.2621
2005/05/19,19May2005,1.2642
2005/05/20,20May2005,1.2607
2005/05/23,23May2005,1.2548
2005/05/24,24May2005,1.2617
2005/05/25,25May2005,1.2564
2005/05/26,26May2005,1.2523
2005/05/27,27May2005,1.2551
2005/05/30,30May2005,1.2472
2005/05/31,31May2005,1.2331
2005/06/01,01Jun2005,1.2228
2005/06/02,02Jun2005,1.2263
2005/06/03,03Jun2005,1.2289
2005/06/06,06Jun2005,1.2272
2005/06/07,07Jun2005,1.2285
2005/06/08,08Jun2005,1.2324
2005/06/09,09Jun2005,1.2239
2005/06/10,10Jun2005,1.2229
2005/06/13,13Jun2005,1.2062
2005/06/14,14Jun2005,1.2110
2005/06/15,15Jun2005,1.2069
2005/06/16,16Jun2005,1.2115
2005/06/17,17Jun2005,1.2177
2005/06/20,20Jun2005,1.2210
2005/06/21,21Jun2005,1.2092
2005/06/22,22Jun2005,1.2111
2005/06/23,23Jun2005,1.2066
2005/06/24,24Jun2005,1.2082
2005/06/27,27Jun2005,1.2164
2005/06/28,28Jun2005,1.2095
2005/06/29,29Jun2005,1.2054
2005/06/30,30Jun2005,1.2092
2005/07/01,01Jul2005,1.2087
2005/07/04,04Jul2005,1.1894
2005/07/05,05Jul2005,1.1883
2005/07/06,06Jul2005,1.1913
2005/07/07,07Jul2005,1.1957
2005/07/08,08Jul2005,1.1904
2005/07/11,11Jul2005,1.2006
2005/07/12,12Jul2005,1.2166
2005/07/13,13Jul2005,1.2184
2005/07/14,14Jul2005,1.2067
2005/07/15,15Jul2005,1.2073
2005/07/18,18Jul2005,1.2054
2005/07/19,19Jul2005,1.1965
2005/07/20,20Jul2005,1.2063
2005/07/21,21Jul2005,1.2187
2005/07/22,22Jul2005,1.2143
2005/07/25,25Jul2005,1.2065
2005/07/26,26Jul2005,1.1987
2005/07/27,27Jul2005,1.1990
2005/07/28,28Jul2005,1.2100
2005/07/29,29Jul2005,1.2093
2005/08/01,01Aug2005,1.2219
2005/08/02,02Aug2005,1.2217
2005/08/03,03Aug2005,1.2308
2005/08/04,04Aug2005,1.2319
2005/08/05,05Aug2005,1.2386
2005/08/08,08Aug2005,1.2370
2005/08/09,09Aug2005,1.2367
2005/08/10,10Aug2005,1.2377
2005/08/11,11Aug2005,1.2405
2005/08/12,12Aug2005,1.2457
2005/08/15,15Aug2005,1.2374
2005/08/16,16Aug2005,1.2313
2005/08/17,17Aug2005,1.2296
2005/08/18,18Aug2005,1.2213
2005/08/19,19Aug2005,1.2183
2005/08/22,22Aug2005,1.2231
2005/08/23,23Aug2005,1.2233
2005/08/24,24Aug2005,1.2211
2005/08/25,25Aug2005,1.2272
2005/08/26,26Aug2005,1.2307
2005/08/29,29Aug2005,1.2289
2005/08/30,30Aug2005,1.2181
2005/08/31,31Aug2005,1.2198
2005/09/01,01Sep2005,1.2388
2005/09/02,02Sep2005,1.2541
2005/09/05,05Sep2005,1.2538
2005/09/06,06Sep2005,1.2483
2005/09/07,07Sep2005,1.2451
2005/09/08,08Sep2005,1.2418
2005/09/09,09Sep2005,1.2415
2005/09/12,12Sep2005,1.2313
2005/09/13,13Sep2005,1.2276
2005/09/14,14Sep2005,1.2314
2005/09/15,15Sep2005,1.2223
2005/09/16,16Sep2005,1.2243
2005/09/19,19Sep2005,1.2139
2005/09/20,20Sep2005,1.2154
2005/09/21,21Sep2005,1.2225
2005/09/22,22Sep2005,1.2224
2005/09/23,23Sep2005,1.2118
2005/09/26,26Sep2005,1.2031
2005/09/27,27Sep2005,1.2005
2005/09/28,28Sep2005,1.2037
2005/09/29,29Sep2005,1.2063
2005/09/30,30Sep2005,1.2042
2005/10/03,03Oct2005,1.1933
2005/10/04,04Oct2005,1.1938
2005/10/05,05Oct2005,1.1947
2005/10/06,06Oct2005,1.2061
2005/10/07,07Oct2005,1.2144
2005/10/10,10Oct2005,1.2088
2005/10/11,11Oct2005,1.2022
2005/10/12,12Oct2005,1.2008
2005/10/13,13Oct2005,1.1980
2005/10/14,14Oct2005,1.1999
2005/10/17,17Oct2005,1.2022
2005/10/18,18Oct2005,1.1937
2005/10/19,19Oct2005,1.1950
2005/10/20,20Oct2005,1.1953
2005/10/21,21Oct2005,1.2012
2005/10/24,24Oct2005,1.1944
2005/10/25,25Oct2005,1.2017
2005/10/26,26Oct2005,1.2059
2005/10/27,27Oct2005,1.2130
2005/10/28,28Oct2005,1.2138
2005/10/31,31Oct2005,1.2023
2005/11/01,01Nov2005,1.2008
2005/11/02,02Nov2005,1.1992
2005/11/03,03Nov2005,1.2041
2005/11/04,04Nov2005,1.1933
2005/11/07,07Nov2005,1.1824
2005/11/08,08Nov2005,1.1741
2005/11/09,09Nov2005,1.1738
2005/11/10,10Nov2005,1.1762
2005/11/11,11Nov2005,1.1697
2005/11/14,14Nov2005,1.1713
2005/11/15,15Nov2005,1.1667
2005/11/16,16Nov2005,1.1677
2005/11/17,17Nov2005,1.1692
2005/11/18,18Nov2005,1.1679
2005/11/21,21Nov2005,1.1811
2005/11/22,22Nov2005,1.1701
2005/11/23,23Nov2005,1.1776
2005/11/24,24Nov2005,1.1783
2005/11/25,25Nov2005,1.1763
2005/11/28,28Nov2005,1.1726
2005/11/29,29Nov2005,1.1793
2005/11/30,30Nov2005,1.1769
2005/12/01,01Dec2005,1.1745
2005/12/02,02Dec2005,1.1697
2005/12/05,05Dec2005,1.1767
2005/12/06,06Dec2005,1.1783
2005/12/07,07Dec2005,1.1710
2005/12/08,08Dec2005,1.1764
2005/12/09,09Dec2005,1.1785
2005/12/12,12Dec2005,1.1925
2005/12/13,13Dec2005,1.1925
2005/12/14,14Dec2005,1.2020
2005/12/15,15Dec2005,1.1999
2005/12/16,16Dec2005,1.1983
2005/12/19,19Dec2005,1.1977
2005/12/20,20Dec2005,1.1955
2005/12/21,21Dec2005,1.1872
2005/12/22,22Dec2005,1.1822
2005/12/23,23Dec2005,1.1859
2005/12/26,26Dec2005,1.1859
2005/12/27,27Dec2005,1.1852
2005/12/28,28Dec2005,1.1916
2005/12/29,29Dec2005,1.1825
2005/12/30,30Dec2005,1.1797
2006/01/02,02Jan2006,1.1826
2006/01/03,03Jan2006,1.1875
2006/01/04,04Jan2006,1.2083
2006/01/05,05Jan2006,1.2088
2006/01/06,06Jan2006,1.2093
2006/01/09,09Jan2006,1.2078
2006/01/10,10Jan2006,1.2064
2006/01/11,11Jan2006,1.2088
2006/01/12,12Jan2006,1.2113
2006/01/13,13Jan2006,1.2039
2006/01/16,16Jan2006,1.2112
2006/01/17,17Jan2006,1.2075
2006/01/18,18Jan2006,1.2125
2006/01/19,19Jan2006,1.2073
2006/01/20,20Jan2006,1.2068
2006/01/23,23Jan2006,1.2277
2006/01/24,24Jan2006,1.2272
2006/01/25,25Jan2006,1.2294
2006/01/26,26Jan2006,1.2254
2006/01/27,27Jan2006,1.2172
2006/01/30,30Jan2006,1.2082
2006/01/31,31Jan2006,1.2118
2006/02/01,01Feb2006,1.2092
2006/02/02,02Feb2006,1.2066
2006/02/03,03Feb2006,1.2061
2006/02/06,06Feb2006,1.1981
2006/02/07,07Feb2006,1.1973
2006/02/08,08Feb2006,1.1948
2006/02/09,09Feb2006,1.1972
2006/02/10,10Feb2006,1.1970
2006/02/13,13Feb2006,1.1888
2006/02/14,14Feb2006,1.1898
2006/02/15,15Feb2006,1.1904
2006/02/16,16Feb2006,1.1858
2006/02/17,17Feb2006,1.1863
2006/02/20,20Feb2006,1.1932
2006/02/21,21Feb2006,1.1906
2006/02/22,22Feb2006,1.1875
2006/02/23,23Feb2006,1.1957
2006/02/24,24Feb2006,1.1896
2006/02/27,27Feb2006,1.1852
2006/02/28,28Feb2006,1.1875
2006/03/01,01Mar2006,1.1954
2006/03/02,02Mar2006,1.1921
2006/03/03,03Mar2006,1.2020
2006/03/06,06Mar2006,1.2017
2006/03/07,07Mar2006,1.1913
2006/03/08,08Mar2006,1.1914
2006/03/09,09Mar2006,1.1920
2006/03/10,10Mar2006,1.1919
2006/03/13,13Mar2006,1.1922
2006/03/14,14Mar2006,1.1948
2006/03/15,15Mar2006,1.2026
2006/03/16,16Mar2006,1.2069
2006/03/17,17Mar2006,1.2185
2006/03/20,20Mar2006,1.2174
2006/03/21,21Mar2006,1.2144
2006/03/22,22Mar2006,1.2069
2006/03/23,23Mar2006,1.2055
2006/03/24,24Mar2006,1.1969
2006/03/27,27Mar2006,1.2025
2006/03/28,28Mar2006,1.2084
2006/03/29,29Mar2006,1.2012
2006/03/30,30Mar2006,1.2096
2006/03/31,31Mar2006,1.2104
2006/04/03,03Apr2006,1.2063
2006/04/04,04Apr2006,1.2217
2006/04/05,05Apr2006,1.2262
2006/04/06,06Apr2006,1.2312
2006/04/07,07Apr2006,1.2179
2006/04/10,10Apr2006,1.2099
2006/04/11,11Apr2006,1.2105
2006/04/12,12Apr2006,1.2125
2006/04/13,13Apr2006,1.2094
2006/04/14,14Apr2006,1.2094
2006/04/17,17Apr2006,1.2094
2006/04/18,18Apr2006,1.2252
2006/04/19,19Apr2006,1.2346
2006/04/20,20Apr2006,1.2346
2006/04/21,21Apr2006,1.2315
2006/04/24,24Apr2006,1.2365
2006/04/25,25Apr2006,1.2425
2006/04/26,26Apr2006,1.2425
2006/04/27,27Apr2006,1.2414
2006/04/28,28Apr2006,1.2537
2006/05/01,01May2006,1.2537
2006/05/02,02May2006,1.2643
2006/05/03,03May2006,1.2622
2006/05/04,04May2006,1.2592
2006/05/05,05May2006,1.2688
2006/05/08,08May2006,1.2756
2006/05/09,09May2006,1.2697
2006/05/10,10May2006,1.2779
2006/05/11,11May2006,1.2716
2006/05/12,12May2006,1.2914
2006/05/15,15May2006,1.2826
2006/05/16,16May2006,1.2817
2006/05/17,17May2006,1.2882
2006/05/18,18May2006,1.2770
2006/05/19,19May2006,1.2767
2006/05/22,22May2006,1.2753
2006/05/23,23May2006,1.2841
2006/05/24,24May2006,1.2851
2006/05/25,25May2006,1.2755
2006/05/26,26May2006,1.2797
2006/05/29,29May2006,1.2758
2006/05/30,30May2006,1.2839
2006/05/31,31May2006,1.2868
2006/06/01,01Jun2006,1.2736
2006/06/02,02Jun2006,1.2815
2006/06/05,05Jun2006,1.2958
2006/06/06,06Jun2006,1.2847
2006/06/07,07Jun2006,1.2789
2006/06/08,08Jun2006,1.2735
2006/06/09,09Jun2006,1.2659
2006/06/12,12Jun2006,1.2572
2006/06/13,13Jun2006,1.2571
2006/06/14,14Jun2006,1.2563
2006/06/15,15Jun2006,1.2610
2006/06/16,16Jun2006,1.2651
2006/06/19,19Jun2006,1.2591
2006/06/20,20Jun2006,1.2546
2006/06/21,21Jun2006,1.2632
2006/06/22,22Jun2006,1.2582
2006/06/23,23Jun2006,1.2502
2006/06/26,26Jun2006,1.2561
2006/06/27,27Jun2006,1.2567
2006/06/28,28Jun2006,1.2570
2006/06/29,29Jun2006,1.2529
2006/06/30,30Jun2006,1.2713
2006/07/03,03Jul2006,1.2790
2006/07/04,04Jul2006,1.2791
2006/07/05,05Jul2006,1.2794
2006/07/06,06Jul2006,1.2735
2006/07/07,07Jul2006,1.2778
2006/07/10,10Jul2006,1.2752
2006/07/11,11Jul2006,1.2736
2006/07/12,12Jul2006,1.2722
2006/07/13,13Jul2006,1.2692
2006/07/14,14Jul2006,1.2666
2006/07/17,17Jul2006,1.2541
2006/07/18,18Jul2006,1.2531
2006/07/19,19Jul2006,1.2482
2006/07/20,20Jul2006,1.2643
2006/07/21,21Jul2006,1.2680
2006/07/24,24Jul2006,1.2633
2006/07/25,25Jul2006,1.2636
2006/07/26,26Jul2006,1.2587
2006/07/27,27Jul2006,1.2737
2006/07/28,28Jul2006,1.2664
2006/07/31,31Jul2006,1.2767
2006/08/01,01Aug2006,1.2759
2006/08/02,02Aug2006,1.2798
2006/08/03,03Aug2006,1.2781
2006/08/04,04Aug2006,1.2792
2006/08/07,07Aug2006,1.2850
2006/08/08,08Aug2006,1.2839
2006/08/09,09Aug2006,1.2879
2006/08/10,10Aug2006,1.2857
2006/08/11,11Aug2006,1.2775
2006/08/14,14Aug2006,1.2718
2006/08/15,15Aug2006,1.2725
2006/08/16,16Aug2006,1.2793
2006/08/17,17Aug2006,1.2879
2006/08/18,18Aug2006,1.2802
2006/08/21,21Aug2006,1.2919
2006/08/22,22Aug2006,1.2812
2006/08/23,23Aug2006,1.2812
2006/08/24,24Aug2006,1.2831
2006/08/25,25Aug2006,1.2762
2006/08/28,28Aug2006,1.2800
2006/08/29,29Aug2006,1.2808
2006/08/30,30Aug2006,1.2818
2006/08/31,31Aug2006,1.2851
2006/09/01,01Sep2006,1.2817
2006/09/04,04Sep2006,1.2852
2006/09/05,05Sep2006,1.2810
2006/09/06,06Sep2006,1.2793
2006/09/07,07Sep2006,1.2731
2006/09/08,08Sep2006,1.2713
2006/09/11,11Sep2006,1.2713
2006/09/12,12Sep2006,1.2709
2006/09/13,13Sep2006,1.2677
2006/09/14,14Sep2006,1.2723
2006/09/15,15Sep2006,1.2675
2006/09/18,18Sep2006,1.2665
2006/09/19,19Sep2006,1.2654
2006/09/20,20Sep2006,1.2676
2006/09/21,21Sep2006,1.2731
2006/09/22,22Sep2006,1.2817
2006/09/25,25Sep2006,1.2768
2006/09/26,26Sep2006,1.2695
2006/09/27,27Sep2006,1.2684
2006/09/28,28Sep2006,1.2713
2006/09/29,29Sep2006,1.2660
2006/10/02,02Oct2006,1.2685
2006/10/03,03Oct2006,1.2737
2006/10/04,04Oct2006,1.2684
2006/10/05,05Oct2006,1.2721
2006/10/06,06Oct2006,1.2664
2006/10/09,09Oct2006,1.2603
2006/10/10,10Oct2006,1.2538
2006/10/11,11Oct2006,1.2543
2006/10/12,12Oct2006,1.2531
2006/10/13,13Oct2006,1.2550
2006/10/16,16Oct2006,1.2515
2006/10/17,17Oct2006,1.2524
2006/10/18,18Oct2006,1.2543
2006/10/19,19Oct2006,1.2561
2006/10/20,20Oct2006,1.2618
2006/10/23,23Oct2006,1.2556
2006/10/24,24Oct2006,1.2541
2006/10/25,25Oct2006,1.2580
2006/10/26,26Oct2006,1.2653
2006/10/27,27Oct2006,1.2683
2006/10/30,30Oct2006,1.2717
2006/10/31,31Oct2006,1.2696
2006/11/01,01Nov2006,1.2757
2006/11/02,02Nov2006,1.2767
2006/11/03,03Nov2006,1.2760
2006/11/06,06Nov2006,1.2702
2006/11/07,07Nov2006,1.2755
2006/11/08,08Nov2006,1.2776
2006/11/09,09Nov2006,1.2796
2006/11/10,10Nov2006,1.2864
2006/11/13,13Nov2006,1.2830
2006/11/14,14Nov2006,1.2824
2006/11/15,15Nov2006,1.2792
2006/11/16,16Nov2006,1.2804
2006/11/17,17Nov2006,1.2774
2006/11/20,20Nov2006,1.2841
2006/11/21,21Nov2006,1.2814
2006/11/22,22Nov2006,1.2886
2006/11/23,23Nov2006,1.2953
2006/11/24,24Nov2006,1.3078
2006/11/27,27Nov2006,1.3114
2006/11/28,28Nov2006,1.3147
2006/11/29,29Nov2006,1.3157
2006/11/30,30Nov2006,1.3200
2006/12/01,01Dec2006,1.3244
2006/12/04,04Dec2006,1.3309
2006/12/05,05Dec2006,1.3331
2006/12/06,06Dec2006,1.3274
2006/12/07,07Dec2006,1.3297
2006/12/08,08Dec2006,1.3276
2006/12/11,11Dec2006,1.3177
2006/12/12,12Dec2006,1.3244
2006/12/13,13Dec2006,1.3265
2006/12/14,14Dec2006,1.3192
2006/12/15,15Dec2006,1.3106
2006/12/18,18Dec2006,1.3095
2006/12/19,19Dec2006,1.3158
2006/12/20,20Dec2006,1.3203
2006/12/21,21Dec2006,1.3178
2006/12/22,22Dec2006,1.3192
2006/12/25,25Dec2006,1.3192
2006/12/26,26Dec2006,1.3192
2006/12/27,27Dec2006,1.3159
2006/12/28,28Dec2006,1.3173
2006/12/29,29Dec2006,1.3170
2007/01/01,01Jan2007,1.3170
2007/01/02,02Jan2007,1.3270
2007/01/03,03Jan2007,1.3231
2007/01/04,04Jan2007,1.3106
2007/01/05,05Jan2007,1.3084
2007/01/08,08Jan2007,1.3006
2007/01/09,09Jan2007,1.3018
2007/01/10,10Jan2007,1.2988
2007/01/11,11Jan2007,1.2984
2007/01/12,12Jan2007,1.2893
2007/01/15,15Jan2007,1.2941
2007/01/16,16Jan2007,1.2953
2007/01/17,17Jan2007,1.2909
2007/01/18,18Jan2007,1.2922
2007/01/19,19Jan2007,1.2958
2007/01/22,22Jan2007,1.2936
2007/01/23,23Jan2007,1.3040
2007/01/24,24Jan2007,1.3005
2007/01/25,25Jan2007,1.2978
2007/01/26,26Jan2007,1.2901
2007/01/29,29Jan2007,1.2921
2007/01/30,30Jan2007,1.2972
2007/01/31,31Jan2007,1.2954
2007/02/01,01Feb2007,1.3020
2007/02/02,02Feb2007,1.3020
2007/02/05,05Feb2007,1.2925
2007/02/06,06Feb2007,1.2955
2007/02/07,07Feb2007,1.2987
2007/02/08,08Feb2007,1.2991
2007/02/09,09Feb2007,1.3007
2007/02/12,12Feb2007,1.2956
2007/02/13,13Feb2007,1.3022
2007/02/14,14Feb2007,1.3082
2007/02/15,15Feb2007,1.3137
2007/02/16,16Feb2007,1.3119
2007/02/19,19Feb2007,1.3132
2007/02/20,20Feb2007,1.3145
2007/02/21,21Feb2007,1.3145
2007/02/22,22Feb2007,1.3106
2007/02/23,23Feb2007,1.3134
2007/02/26,26Feb2007,1.3160
2007/02/27,27Feb2007,1.3230
2007/02/28,28Feb2007,1.3211
2007/03/01,01Mar2007,1.3225
2007/03/02,02Mar2007,1.3163
2007/03/05,05Mar2007,1.3083
2007/03/06,06Mar2007,1.3100
2007/03/07,07Mar2007,1.3135
2007/03/08,08Mar2007,1.3152
2007/03/09,09Mar2007,1.3155
2007/03/12,12Mar2007,1.3156
2007/03/13,13Mar2007,1.3218
2007/03/14,14Mar2007,1.3183
2007/03/15,15Mar2007,1.3226
2007/03/16,16Mar2007,1.3325
2007/03/19,19Mar2007,1.3303
2007/03/20,20Mar2007,1.3296
2007/03/21,21Mar2007,1.3293
2007/03/22,22Mar2007,1.3351
2007/03/23,23Mar2007,1.3327
2007/03/26,26Mar2007,1.3265
2007/03/27,27Mar2007,1.3347
2007/03/28,28Mar2007,1.3348
2007/03/29,29Mar2007,1.3352
2007/03/30,30Mar2007,1.3318
2007/04/02,02Apr2007,1.3366
2007/04/03,03Apr2007,1.3358
2007/04/04,04Apr2007,1.3352
2007/04/05,05Apr2007,1.3373
2007/04/06,06Apr2007,1.3373
2007/04/09,09Apr2007,1.3373
2007/04/10,10Apr2007,1.3426
2007/04/11,11Apr2007,1.3418
2007/04/12,12Apr2007,1.3467
2007/04/13,13Apr2007,1.3532
2007/04/16,16Apr2007,1.3550
2007/04/17,17Apr2007,1.3549
2007/04/18,18Apr2007,1.3577
2007/04/19,19Apr2007,1.3601
2007/04/20,20Apr2007,1.3606
2007/04/23,23Apr2007,1.3557
2007/04/24,24Apr2007,1.3582
2007/04/25,25Apr2007,1.3649
2007/04/26,26Apr2007,1.3596
2007/04/27,27Apr2007,1.3643
2007/04/30,30Apr2007,1.3605
2007/05/01,01May2007,1.3605
2007/05/02,02May2007,1.3588
2007/05/03,03May2007,1.3613
2007/05/04,04May2007,1.3561
2007/05/07,07May2007,1.3615
2007/05/08,08May2007,1.3558
2007/05/09,09May2007,1.3535
2007/05/10,10May2007,1.3527
2007/05/11,11May2007,1.3486
2007/05/14,14May2007,1.3549
2007/05/15,15May2007,1.3538
2007/05/16,16May2007,1.3574
2007/05/17,17May2007,1.3516
2007/05/18,18May2007,1.3477
2007/05/21,21May2007,1.3444
2007/05/22,22May2007,1.3454
2007/05/23,23May2007,1.3490
2007/05/24,24May2007,1.3448
2007/05/25,25May2007,1.3441
2007/05/28,28May2007,1.3453
2007/05/29,29May2007,1.3509
2007/05/30,30May2007,1.3420
2007/05/31,31May2007,1.3453
2007/06/01,01Jun2007,1.3436
2007/06/04,04Jun2007,1.3482
2007/06/05,05Jun2007,1.3532
2007/06/06,06Jun2007,1.3513
2007/06/07,07Jun2007,1.3470
2007/06/08,08Jun2007,1.3349
2007/06/11,11Jun2007,1.3355
2007/06/12,12Jun2007,1.3345
2007/06/13,13Jun2007,1.3287
2007/06/14,14Jun2007,1.3304
2007/06/15,15Jun2007,1.3314
2007/06/18,18Jun2007,1.3404
2007/06/19,19Jun2007,1.3403
2007/06/20,20Jun2007,1.3427
2007/06/21,21Jun2007,1.3397
2007/06/22,22Jun2007,1.3441
2007/06/25,25Jun2007,1.3461
2007/06/26,26Jun2007,1.3460
2007/06/27,27Jun2007,1.3438
2007/06/28,28Jun2007,1.3467
2007/06/29,29Jun2007,1.3505
2007/07/02,02Jul2007,1.3588
2007/07/03,03Jul2007,1.3601
2007/07/04,04Jul2007,1.3618
2007/07/05,05Jul2007,1.3640
2007/07/06,06Jul2007,1.3596
2007/07/09,09Jul2007,1.3621
2007/07/10,10Jul2007,1.3666
2007/07/11,11Jul2007,1.3753
2007/07/12,12Jul2007,1.3788
2007/07/13,13Jul2007,1.3782
2007/07/16,16Jul2007,1.3781
2007/07/17,17Jul2007,1.3771
2007/07/18,18Jul2007,1.3779
2007/07/19,19Jul2007,1.3820
2007/07/20,20Jul2007,1.3803
2007/07/23,23Jul2007,1.3821
2007/07/24,24Jul2007,1.3833
2007/07/25,25Jul2007,1.3743
2007/07/26,26Jul2007,1.3722
2007/07/27,27Jul2007,1.3651
2007/07/30,30Jul2007,1.3659
2007/07/31,31Jul2007,1.3707
2007/08/01,01Aug2007,1.3663
2007/08/02,02Aug2007,1.3664
2007/08/03,03Aug2007,1.3694
2007/08/06,06Aug2007,1.3818
2007/08/07,07Aug2007,1.3794
2007/08/08,08Aug2007,1.3794
2007/08/09,09Aug2007,1.3729
2007/08/10,10Aug2007,1.3650
2007/08/13,13Aug2007,1.3651
2007/08/14,14Aug2007,1.3591
2007/08/15,15Aug2007,1.3476
2007/08/16,16Aug2007,1.3405
2007/08/17,17Aug2007,1.3454
2007/08/20,20Aug2007,1.3476
2007/08/21,21Aug2007,1.3508
2007/08/22,22Aug2007,1.3493
2007/08/23,23Aug2007,1.3574
2007/08/24,24Aug2007,1.3615
2007/08/27,27Aug2007,1.3658
2007/08/28,28Aug2007,1.3664
2007/08/29,29Aug2007,1.3631
2007/08/30,30Aug2007,1.3610
2007/08/31,31Aug2007,1.3705
2007/09/03,03Sep2007,1.3632
2007/09/04,04Sep2007,1.3580
2007/09/05,05Sep2007,1.3588
2007/09/06,06Sep2007,1.3669
2007/09/07,07Sep2007,1.3696
2007/09/10,10Sep2007,1.3795
2007/09/11,11Sep2007,1.3824
2007/09/12,12Sep2007,1.3885
2007/09/13,13Sep2007,1.3897
2007/09/14,14Sep2007,1.3860
2007/09/17,17Sep2007,1.3877
2007/09/18,18Sep2007,1.3867
2007/09/19,19Sep2007,1.3975
2007/09/20,20Sep2007,1.4030
2007/09/21,21Sep2007,1.4049
2007/09/24,24Sep2007,1.4113
2007/09/25,25Sep2007,1.4106
2007/09/26,26Sep2007,1.4127
2007/09/27,27Sep2007,1.4180
2007/09/28,28Sep2007,1.4179
2007/10/01,01Oct2007,1.4232
2007/10/02,02Oct2007,1.4165
2007/10/03,03Oct2007,1.4195
2007/10/04,04Oct2007,1.4109
2007/10/05,05Oct2007,1.4136
2007/10/08,08Oct2007,1.4089
2007/10/09,09Oct2007,1.4037
2007/10/10,10Oct2007,1.4146
2007/10/11,11Oct2007,1.4199
2007/10/12,12Oct2007,1.4173
2007/10/15,15Oct2007,1.4226
2007/10/16,16Oct2007,1.4150
2007/10/17,17Oct2007,1.4200
2007/10/18,18Oct2007,1.4299
2007/10/19,19Oct2007,1.4288
2007/10/22,22Oct2007,1.4166
2007/10/23,23Oct2007,1.4254
2007/10/24,24Oct2007,1.4230
2007/10/25,25Oct2007,1.4309
2007/10/26,26Oct2007,1.4384
2007/10/29,29Oct2007,1.4391
2007/10/30,30Oct2007,1.4407
2007/10/31,31Oct2007,1.4447
2007/11/01,01Nov2007,1.4423
2007/11/02,02Nov2007,1.4479
2007/11/05,05Nov2007,1.4488
2007/11/06,06Nov2007,1.4547
2007/11/07,07Nov2007,1.4722
2007/11/08,08Nov2007,1.4666
2007/11/09,09Nov2007,1.4683
2007/11/12,12Nov2007,1.4579
2007/11/13,13Nov2007,1.4607
2007/11/14,14Nov2007,1.4700
2007/11/15,15Nov2007,1.4639
2007/11/16,16Nov2007,1.4651
2007/11/19,19Nov2007,1.4654
2007/11/20,20Nov2007,1.4785
2007/11/21,21Nov2007,1.4814
2007/11/22,22Nov2007,1.4829
2007/11/23,23Nov2007,1.4809
2007/11/26,26Nov2007,1.4845
2007/11/27,27Nov2007,1.4874
2007/11/28,28Nov2007,1.4747
2007/11/29,29Nov2007,1.4738
2007/11/30,30Nov2007,1.4761
2007/12/03,03Dec2007,1.4666
2007/12/04,04Dec2007,1.4741
2007/12/05,05Dec2007,1.4720
2007/12/06,06Dec2007,1.4554
2007/12/07,07Dec2007,1.4649
2007/12/10,10Dec2007,1.4718
2007/12/11,11Dec2007,1.4672
2007/12/12,12Dec2007,1.4675
2007/12/13,13Dec2007,1.4683
2007/12/14,14Dec2007,1.4509
2007/12/17,17Dec2007,1.4393
2007/12/18,18Dec2007,1.4416
2007/12/19,19Dec2007,1.4385
2007/12/20,20Dec2007,1.4349
2007/12/21,21Dec2007,1.4380
2007/12/24,24Dec2007,1.4398
2007/12/25,25Dec2007,1.4398
2007/12/26,26Dec2007,1.4398
2007/12/27,27Dec2007,1.4516
2007/12/28,28Dec2007,1.4692
2007/12/31,31Dec2007,1.4721
2008/01/01,01Jan2008,1.4721
2008/01/02,02Jan2008,1.4688
2008/01/03,03Jan2008,1.4753
2008/01/04,04Jan2008,1.4727
2008/01/07,07Jan2008,1.4723
2008/01/08,08Jan2008,1.4705
2008/01/09,09Jan2008,1.4680
2008/01/10,10Jan2008,1.4662
